tileid,class,quantile
182881,4,1.0
182882,2,0.428
182883,3,0.772
182884,2,0.316
182886,4,1.0
182887,2,0.31
182888,2,0.405
182889,2,0.416
182890,4,1.0
182891,2,0.465
182892,2,0.432
182893,1,0.012
182894,2,0.444
182895,4,0.928
182896,3,0.805
182897,4,0.91
182898,4,0.93
182899,3,0.786
182900,4,1.0
182901,4,1.0
182904,3,0.55
182905,3,0.646
182906,4,1.0
182907,4,1.0
182908,4,1.0
182909,4,0.927
182910,4,1.0
182940,1,0.024
182941,3,0.812
182942,2,0.407
182943,4,1.0
182944,4,0.996
183120,1,0.065
183124,1,0.046
183144,1,0.007
183145,1,0.001
183158,1,0.03
183170,4,0.989
183172,1,0.08
183173,4,0.992
183174,4,1.0
183175,1,0.05
183177,4,0.99
183178,4,0.999
183184,4,0.996
183185,4,1.0
183186,3,0.861
183187,4,0.998
183188,2,0.11
183189,2,0.251
183190,2,0.387
183191,2,0.274
183192,4,0.994
183193,4,1.0
183194,4,1.0
183195,3,0.87
183196,4,0.963
183197,2,0.306
183198,4,0.998
183199,4,0.901
183200,4,0.968
183201,4,0.961
183202,3,0.738
183203,3,0.899
183204,4,1.0
183205,4,0.974
183206,2,0.164
183207,4,0.992
183208,2,0.203
183209,4,0.997
183210,3,0.863
183211,4,1.0
183212,3,0.848
183213,2,0.343
183214,4,1.0
183215,4,0.993
183216,4,0.997
183217,4,0.997
183218,2,0.232
183219,4,0.95
183220,1,0.001
183221,1,0.001
183222,1,0.009
183223,2,0.277
183224,4,0.98
183351,1,0.009
183352,4,0.935
183353,3,0.652
183354,4,0.996
183357,2,0.18
183358,3,0.576
183359,4,1.0
183360,1,0.032
183361,1,0.024
183362,1,0.038
183369,2,0.361
183370,1,0.057
183385,2,0.222
183386,2,0.309
183387,1,0.027
183388,3,0.571
183396,1,0.006
183397,1,0.001
183398,1,0.056
183399,4,1.0
183400,4,1.0
183401,4,1.0
183402,4,1.0
183403,3,0.888
183404,4,0.921
183408,4,0.927
183410,3,0.597
183411,3,0.629
183412,3,0.58
183413,1,0.077
183414,2,0.144
183415,1,0.015
183416,1,0.027
183417,1,0.006
183418,1,0.006
183420,1,0.009
183421,4,0.958
183422,4,0.949
183423,1,0.08
183424,1,0.02
183426,1,0.001
183427,1,0.005
183428,1,0.031
183429,3,0.591
183430,4,1.0
183431,3,0.547
183432,2,0.32
183433,4,1.0
183436,4,1.0
183438,3,0.87
183439,4,0.97
183440,2,0.393
183442,4,1.0
183444,4,1.0
183448,3,0.806
183456,1,0.029
183457,2,0.15
183458,1,0.065
183459,3,0.885
183460,2,0.111
183461,1,0.05
183462,1,0.093
183463,1,0.031
183464,2,0.281
183465,2,0.35
183466,3,0.858
183468,1,0.0
183469,1,0.0
183505,4,0.927
183506,4,0.928
183507,4,0.935
183508,2,0.284
183509,1,0.097
183510,2,0.325
183511,2,0.18
183512,2,0.492
183513,1,0.008
183514,1,0.013
183515,4,0.962
183529,3,0.811
183582,4,1.0
183583,4,1.0
183584,4,1.0
183585,4,1.0
183586,2,0.383
183587,2,0.491
183588,1,0.01
183589,2,0.399
183590,4,1.0
183591,2,0.319
183592,2,0.229
183593,4,1.0
183595,2,0.425
183597,2,0.123
183598,4,0.944
183599,3,0.798
183600,4,1.0
183601,4,1.0
183602,4,1.0
183603,4,1.0
183604,2,0.336
183605,3,0.51
183606,2,0.418
183607,4,1.0
183608,4,1.0
183609,4,1.0
183610,4,0.919
183611,4,1.0
183612,4,1.0
183613,3,0.61
183614,4,1.0
183615,4,1.0
183616,4,1.0
183617,4,1.0
183618,4,0.962
183627,4,1.0
183649,2,0.357
183650,1,0.063
183651,4,0.928
183852,1,0.007
183853,1,0.015
183867,1,0.026
183875,2,0.218
183882,2,0.275
183883,4,0.997
183884,1,0.05
183885,1,0.051
183886,4,0.997
183888,4,0.943
183889,4,1.0
183890,4,1.0
183891,4,1.0
183892,4,1.0
183893,4,1.0
183894,2,0.267
183895,2,0.245
183896,2,0.229
183897,4,1.0
183898,2,0.274
183899,3,0.88
183900,2,0.238
183901,2,0.201
183902,2,0.262
183903,4,1.0
183904,4,0.925
183905,4,0.999
183906,2,0.162
183907,4,1.0
183908,4,0.999
183909,2,0.318
183910,4,0.929
183911,4,0.904
183912,2,0.261
183913,1,0.011
183914,4,0.916
183915,2,0.233
183916,4,0.997
183917,3,0.86
183918,4,0.995
183919,2,0.273
183922,2,0.11
183923,4,0.949
183924,3,0.88
183925,2,0.194
183926,4,1.0
183927,4,1.0
183928,4,0.957
183929,4,0.94
183930,4,0.973
183931,2,0.264
183932,4,0.994
183933,2,0.39
183934,3,0.541
184059,1,0.001
184060,3,0.597
184061,4,1.0
184062,4,0.963
184063,3,0.601
184064,3,0.609
184065,4,0.991
184066,3,0.619
184067,1,0.074
184068,4,0.995
184069,4,0.979
184078,4,0.971
184079,2,0.173
184080,1,0.03
184081,1,0.002
184095,4,0.966
184102,1,0.068
184103,4,0.954
184104,3,0.727
184105,4,1.0
184106,4,1.0
184107,4,1.0
184108,4,0.992
184109,2,0.222
184110,1,0.053
184115,1,0.008
184116,2,0.188
184117,2,0.387
184118,1,0.018
184119,2,0.112
184121,2,0.233
184122,1,0.062
184123,1,0.064
184124,1,0.007
184125,1,0.022
184126,1,0.019
184127,1,0.015
184129,3,0.602
184130,4,0.964
184131,2,0.273
184132,1,0.034
184133,2,0.291
184134,1,0.001
184135,1,0.052
184137,4,1.0
184138,2,0.178
184139,2,0.315
184140,4,1.0
184141,4,1.0
184142,2,0.282
184144,4,1.0
184147,4,0.916
184149,2,0.329
184150,4,1.0
184151,4,1.0
184163,3,0.897
184165,1,0.026
184166,1,0.049
184167,1,0.072
184170,1,0.022
184171,1,0.098
184173,2,0.156
184174,2,0.282
184197,4,0.944
184198,4,0.967
184199,3,0.508
184214,4,0.974
184215,1,0.013
184216,2,0.283
184219,2,0.408
184220,2,0.261
184221,2,0.17
184222,2,0.15
184235,4,1.0
184237,3,0.862
184242,3,0.506
184291,4,1.0
184292,4,1.0
184293,3,0.826
184294,4,1.0
184303,2,0.398
184305,4,1.0
184306,3,0.86
184310,4,1.0
184312,2,0.412
184314,4,1.0
184315,4,1.0
184316,4,1.0
184317,4,0.998
184318,3,0.798
184319,3,0.897
184320,4,0.9
184321,4,1.0
184322,3,0.624
184323,3,0.651
184324,4,0.922
184325,2,0.494
184326,4,1.0
184327,4,1.0
184328,4,1.0
184329,1,0.035
184359,2,0.249
184560,4,0.916
184561,1,0.073
184577,4,0.996
184592,4,0.998
184594,4,1.0
184596,4,0.995
184597,1,0.029
184598,3,0.875
184599,4,1.0
184600,4,1.0
184601,2,0.268
184602,4,1.0
184603,2,0.296
184604,3,0.801
184605,3,0.879
184606,3,0.886
184607,2,0.307
184608,1,0.007
184609,1,0.0
184610,1,0.02
184611,4,0.928
184612,2,0.195
184613,4,0.997
184614,4,0.999
184615,4,1.0
184616,4,0.996
184617,2,0.169
184618,2,0.371
184619,2,0.495
184621,1,0.0
184622,2,0.272
184623,4,0.947
184624,4,1.0
184625,4,1.0
184631,4,1.0
184632,4,1.0
184633,4,1.0
184635,4,0.98
184636,4,1.0
184637,4,1.0
184638,4,1.0
184639,3,0.863
184640,4,0.996
184641,4,1.0
184642,2,0.163
184643,4,0.998
184644,4,0.969
184767,3,0.863
184768,4,0.919
184769,4,0.994
184770,1,0.078
184771,4,0.962
184772,3,0.597
184773,3,0.634
184774,3,0.61
184775,1,0.064
184776,3,0.583
184777,3,0.664
184781,4,0.989
184782,2,0.167
184783,1,0.013
184785,4,0.997
184786,4,0.979
184787,4,0.998
184788,2,0.148
184789,2,0.151
184790,2,0.217
184791,1,0.072
184802,1,0.022
184803,4,0.975
184809,1,0.016
184810,3,0.535
184811,3,0.862
184812,4,0.991
184813,4,1.0
184814,4,1.0
184815,4,0.951
184816,2,0.261
184824,2,0.415
184826,1,0.012
184827,1,0.006
184828,3,0.636
184829,1,0.004
184831,1,0.041
184832,1,0.032
184834,3,0.895
184835,1,0.039
184836,3,0.667
184837,4,0.998
184838,4,0.961
184839,4,0.9
184849,4,1.0
184856,2,0.236
184868,4,0.998
184871,4,0.956
184872,3,0.623
184873,1,0.081
184874,2,0.215
184875,1,0.082
184876,1,0.04
184877,3,0.591
184878,1,0.031
184881,1,0.075
184882,4,0.964
184904,4,1.0
184905,4,1.0
184906,4,1.0
184923,1,0.082
184924,3,0.502
184950,2,0.448
184957,1,0.062
185013,4,1.0
185014,4,1.0
185015,4,1.0
185016,4,1.0
185020,3,0.607
185021,4,1.0
185022,2,0.435
185023,4,1.0
185024,4,1.0
185025,3,0.886
185026,3,0.866
185027,4,1.0
185028,4,0.946
185029,4,0.938
185030,4,0.943
185031,1,0.049
185032,3,0.653
185033,2,0.329
185034,4,1.0
185035,4,1.0
185036,2,0.362
185037,2,0.132
185038,1,0.036
185044,1,0.027
185065,2,0.275
185066,1,0.01
185246,4,0.999
185247,1,0.053
185249,1,0.021
185298,4,0.998
185300,2,0.122
185302,4,1.0
185303,4,1.0
185304,2,0.314
185305,2,0.283
185306,4,1.0
185307,4,1.0
185308,2,0.32
185309,2,0.339
185310,4,1.0
185311,2,0.381
185312,4,1.0
185313,4,1.0
185314,2,0.212
185315,4,0.997
185316,2,0.102
185317,1,0.006
185320,4,0.999
185321,3,0.893
185322,4,0.995
185323,4,1.0
185324,4,0.92
185325,4,0.965
185326,1,0.002
185327,1,0.014
185328,2,0.103
185332,1,0.01
185333,4,1.0
185334,3,0.892
185335,4,1.0
185336,4,0.993
185337,4,0.998
185338,2,0.294
185339,2,0.414
185340,2,0.436
185341,2,0.304
185342,4,1.0
185345,4,1.0
185346,4,1.0
185347,4,0.992
185348,4,1.0
185349,3,0.884
185350,1,0.089
185351,1,0.06
185475,3,0.863
185476,4,1.0
185477,4,1.0
185478,4,0.981
185480,3,0.656
185481,2,0.336
185482,3,0.635
185483,4,0.97
185484,4,0.97
185485,1,0.073
185487,3,0.603
185488,1,0.08
185489,2,0.316
185492,4,0.991
185496,4,0.98
185497,1,0.06
185498,4,0.983
185499,2,0.118
185511,4,0.978
185516,2,0.419
185517,4,1.0
185518,4,1.0
185519,2,0.163
185520,4,1.0
185521,4,0.949
185522,1,0.059
185530,1,0.021
185531,1,0.043
185533,2,0.423
185534,1,0.054
185535,1,0.07
185536,1,0.064
185538,4,1.0
185539,1,0.038
185540,1,0.03
185541,1,0.058
185542,1,0.028
185543,1,0.056
185544,2,0.391
185545,2,0.145
185546,4,0.996
185547,2,0.295
185548,1,0.029
185576,4,1.0
185577,4,1.0
185578,4,1.0
185579,4,1.0
185580,1,0.081
185581,1,0.021
185583,1,0.021
185587,1,0.036
185588,1,0.033
185589,1,0.094
185611,4,1.0
185612,3,0.86
185631,2,0.159
185632,1,0.028
185649,1,0.065
185665,3,0.618
185666,1,0.038
185729,4,1.0
185730,4,0.95
185731,4,0.985
185732,2,0.468
185733,4,1.0
185734,4,1.0
185735,4,1.0
185736,4,0.949
185737,4,0.966
185738,4,0.981
185739,4,0.945
185740,3,0.644
185741,4,1.0
185742,4,1.0
185743,4,1.0
185744,3,0.842
185745,4,1.0
185746,2,0.15
185747,2,0.145
185753,2,0.107
185773,4,1.0
185774,1,0.031
185777,4,1.0
185971,4,0.907
185972,1,0.029
185973,4,0.996
185976,3,0.547
185988,1,0.023
186006,4,0.998
186007,4,0.998
186008,4,1.0
186009,4,1.0
186010,4,1.0
186011,4,1.0
186012,4,1.0
186013,4,1.0
186014,4,1.0
186015,4,1.0
186016,4,0.979
186017,4,1.0
186018,4,1.0
186019,4,1.0
186020,4,1.0
186021,4,1.0
186022,3,0.897
186023,4,0.996
186024,4,0.983
186025,1,0.048
186028,2,0.384
186029,2,0.209
186030,4,0.937
186031,2,0.264
186032,4,0.998
186033,4,0.989
186034,1,0.081
186035,2,0.115
186036,1,0.057
186037,4,1.0
186038,1,0.057
186039,4,0.975
186040,3,0.816
186041,4,0.996
186042,2,0.311
186043,1,0.028
186044,3,0.884
186045,4,1.0
186046,4,1.0
186047,4,0.999
186048,4,1.0
186049,4,1.0
186050,4,1.0
186051,4,1.0
186052,4,0.983
186053,4,0.956
186054,4,0.904
186055,4,0.993
186056,3,0.892
186057,4,0.963
186058,3,0.885
186059,2,0.341
186182,4,0.995
186183,4,0.972
186184,4,1.0
186185,4,1.0
186186,4,1.0
186187,1,0.068
186189,1,0.058
186190,4,0.983
186192,4,1.0
186194,4,0.996
186195,2,0.149
186196,4,0.994
186197,2,0.17
186204,2,0.409
186206,2,0.176
186207,1,0.003
186219,1,0.016
186221,2,0.261
186222,2,0.424
186223,4,1.0
186224,2,0.442
186225,4,1.0
186226,4,0.981
186228,3,0.86
186237,1,0.059
186241,1,0.081
186242,4,0.928
186243,1,0.036
186244,1,0.012
186245,2,0.472
186246,4,1.0
186247,1,0.027
186248,2,0.166
186249,4,0.912
186250,2,0.157
186251,3,0.571
186252,2,0.131
186253,2,0.158
186254,4,0.999
186255,3,0.587
186256,1,0.045
186284,4,1.0
186295,1,0.011
186296,1,0.013
186320,4,0.905
186339,2,0.123
186340,2,0.147
186341,2,0.215
186342,4,0.917
186343,2,0.323
186347,1,0.079
186348,2,0.42
186349,2,0.404
186350,1,0.023
186351,2,0.303
186357,2,0.158
186379,4,1.0
186381,4,0.989
186387,2,0.142
186388,2,0.387
186438,2,0.488
186439,4,1.0
186440,4,1.0
186441,4,1.0
186442,2,0.495
186444,4,1.0
186445,4,1.0
186446,4,1.0
186447,4,0.982
186448,4,1.0
186449,4,1.0
186450,4,1.0
186451,4,1.0
186452,4,1.0
186453,4,1.0
186454,2,0.149
186459,4,0.992
186460,3,0.53
186461,2,0.48
186466,1,0.019
186467,2,0.107
186481,4,1.0
186482,4,1.0
186483,2,0.411
186484,4,1.0
186486,4,1.0
186487,4,1.0
186489,3,0.563
186660,1,0.091
186662,2,0.235
186684,2,0.249
186715,2,0.111
186716,4,1.0
186717,4,1.0
186718,2,0.5
186719,4,1.0
186720,4,1.0
186721,4,1.0
186722,2,0.284
186723,4,1.0
186724,4,1.0
186725,4,1.0
186726,4,1.0
186728,4,1.0
186729,4,0.945
186730,2,0.173
186731,4,0.945
186732,3,0.877
186733,1,0.05
186736,2,0.331
186737,4,0.995
186738,4,1.0
186739,3,0.892
186740,4,0.941
186741,3,0.871
186742,4,1.0
186743,4,1.0
186745,4,1.0
186746,4,0.951
186747,2,0.207
186748,2,0.175
186749,1,0.006
186750,1,0.042
186751,2,0.338
186752,4,1.0
186753,2,0.226
186754,4,1.0
186755,4,1.0
186756,2,0.285
186757,4,1.0
186758,2,0.436
186761,4,0.942
186764,4,1.0
186765,4,1.0
186766,4,1.0
186767,4,0.999
186891,4,1.0
186892,4,1.0
186893,4,1.0
186897,4,0.94
186900,2,0.466
186901,4,0.942
186902,1,0.079
186903,1,0.063
186904,1,0.079
186905,2,0.181
186906,4,1.0
186907,4,1.0
186908,4,0.966
186909,4,0.99
186910,4,1.0
186911,4,0.951
186912,4,1.0
186913,4,0.94
186914,2,0.183
186915,1,0.056
186916,1,0.011
186918,1,0.009
186919,1,0.006
186920,2,0.186
186921,2,0.183
186922,1,0.013
186929,1,0.018
186930,4,0.997
186931,4,0.967
186932,4,0.988
186933,2,0.244
186934,4,0.996
186935,4,1.0
186936,4,0.977
186941,1,0.005
186942,4,0.984
186943,4,1.0
186944,1,0.049
186951,4,0.998
186952,2,0.236
186954,2,0.264
186955,2,0.149
186956,2,0.158
186957,1,0.057
186958,1,0.093
186959,1,0.061
186960,1,0.087
186961,2,0.189
186962,2,0.478
186963,2,0.166
186964,1,0.049
186965,1,0.034
186988,1,0.018
186989,3,0.785
186996,1,0.016
186997,1,0.058
186998,1,0.004
186999,1,0.026
187000,1,0.007
187001,1,0.068
187002,1,0.082
187003,2,0.122
187014,3,0.638
187045,1,0.099
187057,2,0.176
187058,2,0.149
187061,2,0.148
187062,1,0.016
187063,2,0.351
187072,3,0.605
187073,2,0.259
187074,4,0.946
187075,1,0.039
187150,4,1.0
187151,4,1.0
187152,4,1.0
187153,4,1.0
187155,2,0.457
187156,4,0.963
187157,4,1.0
187158,4,1.0
187159,4,1.0
187160,4,1.0
187161,4,1.0
187162,4,1.0
187163,4,1.0
187165,2,0.341
187168,3,0.647
187172,1,0.063
187173,1,0.058
187175,1,0.022
187190,2,0.126
187191,1,0.023
187192,4,1.0
187193,4,1.0
187194,4,1.0
187195,4,1.0
187197,4,1.0
187198,4,1.0
187199,4,1.0
187370,4,0.999
187383,4,0.923
187384,1,0.011
187393,2,0.319
187420,4,0.972
187423,1,0.058
187424,4,1.0
187425,4,1.0
187426,4,1.0
187427,4,1.0
187428,4,1.0
187430,4,1.0
187431,4,1.0
187432,4,1.0
187433,4,1.0
187434,2,0.328
187435,4,1.0
187436,4,1.0
187437,4,1.0
187438,4,1.0
187439,4,0.942
187440,4,0.963
187441,2,0.402
187444,4,1.0
187446,4,1.0
187447,4,0.984
187448,4,0.943
187449,2,0.327
187450,4,1.0
187453,4,0.998
187454,4,1.0
187455,4,0.948
187456,2,0.356
187457,1,0.002
187458,1,0.0
187459,1,0.004
187460,1,0.066
187470,4,1.0
187474,4,1.0
187476,4,0.981
187605,1,0.065
187614,4,0.961
187615,4,1.0
187616,4,1.0
187617,4,1.0
187618,4,1.0
187619,1,0.086
187620,4,1.0
187621,4,0.986
187623,4,1.0
187624,1,0.036
187625,2,0.202
187626,4,0.952
187627,4,0.944
187628,4,0.965
187629,2,0.114
187630,1,0.04
187631,1,0.007
187632,1,0.031
187633,1,0.023
187637,1,0.04
187638,3,0.859
187639,2,0.197
187640,2,0.448
187641,4,0.965
187642,4,0.985
187643,2,0.261
187648,2,0.387
187649,2,0.115
187650,4,1.0
187653,1,0.014
187656,4,0.979
187657,2,0.462
187658,2,0.21
187659,2,0.248
187660,1,0.076
187661,1,0.031
187662,2,0.157
187663,1,0.063
187664,1,0.053
187665,1,0.065
187666,1,0.076
187667,1,0.061
187668,1,0.097
187669,1,0.067
187670,2,0.15
187671,2,0.156
187672,2,0.184
187673,2,0.348
187674,2,0.132
187696,2,0.117
187700,1,0.019
187702,1,0.03
187703,1,0.066
187704,1,0.055
187705,1,0.051
187706,1,0.042
187707,1,0.028
187710,2,0.159
187719,3,0.602
187764,2,0.366
187771,2,0.166
187773,2,0.139
187778,4,1.0
187779,2,0.421
187780,3,0.52
187781,4,0.999
187791,2,0.425
187792,1,0.047
187795,2,0.419
187796,2,0.295
187849,4,0.993
187852,4,1.0
187853,4,1.0
187854,2,0.297
187855,3,0.65
187856,4,1.0
187857,2,0.116
187858,4,0.948
187859,2,0.385
187860,2,0.17
187861,2,0.379
187862,4,1.0
187863,2,0.427
187864,2,0.294
187865,4,1.0
187866,4,1.0
187867,2,0.457
187868,4,1.0
187869,4,1.0
187870,3,0.552
187871,3,0.897
187872,4,1.0
187873,4,1.0
187880,1,0.096
187900,4,1.0
187901,4,1.0
187904,4,0.987
187905,4,1.0
187906,4,1.0
188078,2,0.234
188079,4,1.0
188082,2,0.366
188091,2,0.382
188118,1,0.028
188131,4,0.972
188133,4,1.0
188135,4,1.0
188136,2,0.135
188137,2,0.322
188138,4,0.947
188139,2,0.374
188140,4,1.0
188141,4,1.0
188142,4,1.0
188145,3,0.849
188146,4,1.0
188147,4,0.999
188148,2,0.263
188149,4,0.96
188154,4,1.0
188155,4,0.999
188156,4,1.0
188162,4,0.951
188163,4,1.0
188164,3,0.846
188165,2,0.26
188166,2,0.363
188167,4,0.923
188168,2,0.252
188169,1,0.055
188170,1,0.087
188171,1,0.037
188172,4,0.999
188173,4,0.996
188178,4,0.917
188184,4,0.992
188322,2,0.106
188323,4,0.992
188325,4,1.0
188326,4,1.0
188327,4,1.0
188328,4,1.0
188329,4,1.0
188330,4,1.0
188333,4,0.989
188334,4,0.953
188335,4,0.966
188336,4,0.999
188337,4,0.993
188339,2,0.357
188340,4,1.0
188341,2,0.403
188342,1,0.002
188343,2,0.141
188344,2,0.197
188345,2,0.299
188346,4,1.0
188347,2,0.353
188348,4,1.0
188349,4,0.967
188350,1,0.003
188355,1,0.072
188359,1,0.036
188360,2,0.128
188361,4,0.999
188362,2,0.326
188363,4,0.999
188364,4,0.979
188365,4,0.975
188366,4,1.0
188367,1,0.055
188369,3,0.693
188370,1,0.055
188371,3,0.566
188372,2,0.452
188373,1,0.067
188374,1,0.087
188375,1,0.081
188376,1,0.045
188377,1,0.003
188378,3,0.585
188379,1,0.069
188380,1,0.042
188381,2,0.17
188382,1,0.01
188393,1,0.0
188402,1,0.056
188403,1,0.034
188404,2,0.128
188406,2,0.257
188407,4,0.916
188408,1,0.068
188409,2,0.173
188410,1,0.063
188411,1,0.003
188412,1,0.042
188413,2,0.135
188414,2,0.131
188458,2,0.394
188484,2,0.173
188485,2,0.193
188486,2,0.407
188493,4,1.0
188494,2,0.403
188496,2,0.491
188497,2,0.405
188498,4,1.0
188499,2,0.481
188500,2,0.461
188501,4,1.0
188563,4,1.0
188568,1,0.079
188570,2,0.39
188571,4,0.998
188572,4,1.0
188573,4,1.0
188574,4,0.992
188575,4,1.0
188576,4,1.0
188577,4,1.0
188578,4,1.0
188579,4,1.0
188582,4,1.0
188583,2,0.429
188586,4,0.94
188587,1,0.03
188589,2,0.136
188591,1,0.043
188608,2,0.129
188609,4,1.0
188611,2,0.375
188786,2,0.237
188787,4,0.965
188838,4,0.999
188841,4,1.0
188842,4,0.999
188843,4,1.0
188844,4,1.0
188845,4,0.999
188846,1,0.025
188847,4,0.951
188848,4,1.0
188849,4,0.919
188850,4,0.968
188851,4,1.0
188852,4,1.0
188853,2,0.394
188855,4,1.0
188856,4,0.988
188857,4,1.0
188861,4,1.0
188862,4,1.0
188870,4,0.965
188871,4,0.998
188873,4,0.925
188874,3,0.617
188881,4,1.0
188882,4,0.939
188883,4,1.0
188885,4,1.0
188886,4,0.937
188905,1,0.023
189030,1,0.023
189031,1,0.03
189032,4,1.0
189033,4,1.0
189034,4,1.0
189035,4,1.0
189036,4,1.0
189037,4,1.0
189038,4,1.0
189039,4,1.0
189040,4,1.0
189041,4,1.0
189042,4,0.977
189043,4,0.962
189044,4,0.988
189045,2,0.435
189046,3,0.63
189047,4,0.984
189048,4,1.0
189049,4,1.0
189050,4,0.979
189051,4,1.0
189052,4,1.0
189053,4,1.0
189054,3,0.891
189055,4,0.92
189056,4,1.0
189057,4,1.0
189060,2,0.124
189064,2,0.475
189066,4,0.999
189067,2,0.132
189068,4,1.0
189069,1,0.063
189070,4,0.995
189071,4,0.987
189072,2,0.192
189073,1,0.019
189074,1,0.044
189075,1,0.006
189076,4,0.999
189078,2,0.451
189079,4,0.96
189080,4,1.0
189081,4,1.0
189082,4,0.978
189083,4,0.993
189084,2,0.352
189085,2,0.452
189086,2,0.17
189087,2,0.165
189088,1,0.041
189089,4,0.998
189090,1,0.053
189099,1,0.0
189100,1,0.07
189101,1,0.068
189107,1,0.031
189108,1,0.07
189109,1,0.056
189110,1,0.068
189111,2,0.176
189112,1,0.063
189113,1,0.087
189114,1,0.091
189115,1,0.076
189116,2,0.109
189118,1,0.05
189119,1,0.053
189120,1,0.046
189121,1,0.009
189122,1,0.052
189163,2,0.113
189189,2,0.193
189196,3,0.611
189197,3,0.515
189198,4,1.0
189202,4,1.0
189203,4,1.0
189204,4,1.0
189205,4,1.0
189274,2,0.127
189278,4,1.0
189279,4,1.0
189280,2,0.154
189281,3,0.722
189282,4,0.938
189283,4,0.996
189284,4,0.976
189285,4,1.0
189286,4,1.0
189287,4,0.945
189288,4,1.0
189289,4,1.0
189290,4,1.0
189291,3,0.704
189292,2,0.266
189293,3,0.709
189298,1,0.035
189316,2,0.425
189494,4,0.96
189495,1,0.077
189496,4,0.965
189550,4,1.0
189551,4,1.0
189552,4,1.0
189553,4,0.999
189554,2,0.178
189555,4,1.0
189556,4,1.0
189557,4,1.0
189561,4,1.0
189565,4,1.0
189570,4,1.0
189571,4,1.0
189589,1,0.008
189590,3,0.527
189591,1,0.038
189592,1,0.049
189593,1,0.004
189594,1,0.055
189595,2,0.311
189596,1,0.094
189597,1,0.097
189608,1,0.008
189738,4,0.996
189739,4,1.0
189740,4,1.0
189741,4,1.0
189742,4,1.0
189743,4,1.0
189744,4,1.0
189745,4,1.0
189747,4,0.998
189748,4,1.0
189749,4,0.992
189750,4,0.978
189751,4,1.0
189752,2,0.225
189753,2,0.132
189754,3,0.66
189755,1,0.085
189756,1,0.082
189757,4,1.0
189758,4,0.917
189759,1,0.076
189760,4,0.966
189761,4,0.927
189762,4,0.903
189763,4,0.908
189764,4,1.0
189765,2,0.223
189768,4,1.0
189769,2,0.226
189770,2,0.139
189771,4,1.0
189772,4,1.0
189773,3,0.508
189774,4,1.0
189775,1,0.078
189776,2,0.176
189777,2,0.222
189778,1,0.012
189779,1,0.021
189780,1,0.047
189781,1,0.015
189782,1,0.004
189783,2,0.176
189784,4,1.0
189785,4,0.935
189787,2,0.104
189788,4,1.0
189789,2,0.486
189790,3,0.615
189791,3,0.588
189792,1,0.079
189793,4,0.95
189794,1,0.057
189795,1,0.078
189796,1,0.073
189797,1,0.079
189798,1,0.073
189799,2,0.362
189807,1,0.016
189808,1,0.067
189809,3,0.637
189810,1,0.06
189811,1,0.024
189812,4,0.931
189813,1,0.034
189814,1,0.044
189815,1,0.057
189816,3,0.636
189817,2,0.405
189818,1,0.007
189819,1,0.061
189820,2,0.478
189821,1,0.069
189822,1,0.074
189823,1,0.063
189824,1,0.07
189825,2,0.188
189826,1,0.028
189827,1,0.04
189897,2,0.394
189983,2,0.145
189984,1,0.038
189986,4,0.914
189988,4,1.0
189989,3,0.898
189990,4,0.973
189991,2,0.469
189992,3,0.613
189993,4,0.971
189994,4,1.0
189995,2,0.438
189996,3,0.523
189997,3,0.543
189998,4,0.957
190001,2,0.164
190002,4,0.978
190003,2,0.416
190004,4,1.0
190005,4,1.0
190007,1,0.038
190024,4,1.0
190202,4,1.0
190203,1,0.053
190204,2,0.273
190210,4,1.0
190226,4,0.946
190231,1,0.034
190232,4,0.999
190258,4,1.0
190259,4,1.0
190260,4,0.946
190261,4,1.0
190274,4,1.0
190298,2,0.129
190300,1,0.096
190301,1,0.006
190302,1,0.058
190303,2,0.488
190304,4,1.0
190315,1,0.042
190446,1,0.056
190447,4,1.0
190448,4,1.0
190449,4,0.995
190450,4,1.0
190451,4,1.0
190452,4,1.0
190453,4,1.0
190454,4,1.0
190455,4,0.941
190456,4,1.0
190457,4,0.988
190458,1,0.049
190459,4,0.949
190460,4,0.986
190461,3,0.795
190462,3,0.537
190463,4,0.993
190464,2,0.485
190465,2,0.258
190466,1,0.045
190467,1,0.004
190468,2,0.112
190469,1,0.043
190470,2,0.397
190471,4,0.984
190472,3,0.85
190473,3,0.633
190474,3,0.875
190475,2,0.215
190476,2,0.216
190477,4,0.999
190478,4,1.0
190479,4,1.0
190480,2,0.22
190481,2,0.232
190482,4,1.0
190483,1,0.081
190484,1,0.094
190485,4,0.938
190486,1,0.071
190487,1,0.016
190488,1,0.045
190489,1,0.008
190490,1,0.075
190491,1,0.078
190492,2,0.194
190493,4,1.0
190494,4,0.955
190495,1,0.046
190496,1,0.027
190497,1,0.076
190498,1,0.049
190499,2,0.196
190500,1,0.067
190501,1,0.038
190502,4,1.0
190503,2,0.48
190504,2,0.153
190505,1,0.094
190506,1,0.083
190507,2,0.184
190508,2,0.208
190515,2,0.139
190516,2,0.167
190517,3,0.606
190518,1,0.035
190526,2,0.118
190527,2,0.403
190528,2,0.171
190529,2,0.118
190530,1,0.043
190531,1,0.039
190532,2,0.127
190534,1,0.034
190535,2,0.157
190618,1,0.039
190691,4,1.0
190692,3,0.547
190693,3,0.552
190694,2,0.357
190695,3,0.521
190696,4,1.0
190697,3,0.531
190698,4,0.908
