tileid,class_1000,quantile_1000,class_rybski,quantile_rybski,class_marco,quantile_marco,class_truth,quantile_truth
87842,1,0.035,1,0.057999999999999996,1,0.073,1,0.09300000000000001
87843,2,0.41700000000000004,2,0.47,2,0.344,2,0.309
87844,2,0.18,1,0.044000000000000004,1,0.091,1,0.08
87845,3,0.591,2,0.48100000000000004,2,0.457,3,0.8140000000000001
87847,1,0.016,1,0.025,1,0.051,1,0.047
88094,2,0.42,2,0.337,2,0.447,3,0.826
88095,1,0.042,1,0.03,1,0.013999999999999999,1,0.023
88380,2,0.19399999999999998,2,0.152,2,0.138,2,0.121
88391,2,0.214,2,0.243,2,0.13699999999999998,2,0.20199999999999999
88396,2,0.156,2,0.114,2,0.129,2,0.172
88397,2,0.22899999999999998,2,0.33,2,0.19,2,0.27699999999999997
88398,2,0.47,2,0.114,3,0.643,2,0.49200000000000005
88399,1,0.077,1,0.06,2,0.105,2,0.11599999999999999
88551,2,0.382,2,0.106,2,0.145,2,0.26
88552,1,0.038,1,0.022000000000000002,1,0.042,1,0.037000000000000005
88553,1,0.002,1,0.002,1,0.004,1,0.004
88554,4,0.929,2,0.218,3,0.7090000000000001,4,0.938
88555,2,0.195,1,0.04,2,0.11699999999999999,2,0.203
88558,1,0.081,1,0.062,1,0.065,1,0.055999999999999994
88559,3,0.675,3,0.62,2,0.493,3,0.63
88802,3,0.856,3,0.6990000000000001,3,0.52,3,0.764
89095,2,0.159,1,0.079,1,0.073,1,0.07
89106,2,0.298,1,0.091,2,0.182,2,0.10400000000000001
89107,1,0.068,1,0.07400000000000001,1,0.055,1,0.057
89256,3,0.524,2,0.39399999999999996,3,0.735,2,0.263
89259,1,0.062,1,0.045,2,0.28800000000000003,2,0.331
89260,2,0.316,2,0.102,2,0.309,3,0.718
89261,1,0.09300000000000001,1,0.069,1,0.037000000000000005,1,0.08
89262,3,0.5920000000000001,3,0.612,3,0.7390000000000001,3,0.861
89263,1,0.027000000000000003,1,0.015,1,0.033,1,0.055999999999999994
89266,2,0.46399999999999997,3,0.508,3,0.66,3,0.768
89267,2,0.26,2,0.114,2,0.114,2,0.10300000000000001
89268,1,0.055999999999999994,1,0.018000000000000002,1,0.019,1,0.027999999999999997
89269,1,0.026000000000000002,1,0.067,1,0.049,1,0.023
89270,1,0.027000000000000003,1,0.08800000000000001,1,0.077,1,0.024
89510,3,0.6829999999999999,4,0.968,3,0.703,3,0.768
89797,1,0.026000000000000002,1,0.015,1,0.028999999999999998,1,0.027000000000000003
89798,3,0.8,2,0.151,3,0.609,3,0.643
89803,2,0.161,1,0.083,1,0.1,2,0.175
89804,2,0.14800000000000002,2,0.21899999999999997,2,0.198,2,0.259
89812,1,0.047,1,0.055999999999999994,1,0.085,1,0.059000000000000004
89813,2,0.41,2,0.146,2,0.392,2,0.247
89814,1,0.054000000000000006,1,0.023,1,0.037000000000000005,1,0.022000000000000002
89964,3,0.7120000000000001,3,0.621,4,0.9129999999999999,4,0.953
89967,1,0.09300000000000001,1,0.024,1,0.068,2,0.147
89968,2,0.34,3,0.635,2,0.38799999999999996,2,0.46799999999999997
89969,1,0.068,1,0.059000000000000004,1,0.09300000000000001,1,0.045
89970,1,0.07400000000000001,1,0.083,1,0.027999999999999997,1,0.073
89971,1,0.054000000000000006,1,0.08,2,0.11900000000000001,2,0.182
89974,2,0.447,2,0.221,3,0.726,2,0.41100000000000003
89975,1,0.018000000000000002,1,0.022000000000000002,1,0.023,1,0.026000000000000002
89978,1,0.075,2,0.226,2,0.11,2,0.17
90218,2,0.32299999999999995,2,0.36700000000000005,2,0.20199999999999999,2,0.33
90490,1,0.08,1,0.09,1,0.08199999999999999,1,0.09
90512,2,0.34,2,0.205,3,0.503,2,0.42100000000000004
90513,2,0.373,2,0.22,2,0.22899999999999998,2,0.24600000000000002
90514,2,0.141,2,0.135,1,0.098,1,0.083
90671,2,0.209,2,0.16899999999999998,2,0.17600000000000002,2,0.152
90672,1,0.054000000000000006,1,0.069,1,0.1,1,0.06
90675,2,0.45,3,0.535,3,0.688,3,0.855
90679,2,0.371,2,0.131,1,0.063,2,0.27699999999999997
90680,2,0.278,2,0.138,3,0.5429999999999999,4,0.9520000000000001
90681,2,0.39,1,0.068,2,0.39399999999999996,2,0.467
90682,3,0.504,2,0.132,2,0.316,2,0.363
90683,2,0.11599999999999999,1,0.031,1,0.06,2,0.21100000000000002
90687,1,0.045,1,0.049,1,0.036000000000000004,1,0.083
90688,1,0.057,1,0.057,1,0.07,1,0.062
90925,3,0.8909999999999999,3,0.6920000000000001,4,0.9229999999999999,3,0.738
91198,2,0.33,2,0.16,2,0.221,2,0.21
91235,1,0.037000000000000005,1,0.076,1,0.071,1,0.035
91379,1,0.044000000000000004,1,0.06,1,0.059000000000000004,1,0.044000000000000004
91386,2,0.19699999999999998,2,0.266,2,0.424,2,0.213
91387,3,0.515,3,0.5479999999999999,3,0.6859999999999999,3,0.792
91388,2,0.256,1,0.07,2,0.222,3,0.7040000000000001
91389,3,0.581,1,0.08199999999999999,2,0.205,3,0.631
91896,1,0.08,1,0.076,1,0.061,1,0.062
91930,1,0.075,1,0.075,2,0.114,2,0.106
91931,2,0.28600000000000003,2,0.228,2,0.297,2,0.28600000000000003
91933,2,0.128,1,0.07200000000000001,1,0.076,2,0.107
91934,2,0.125,1,0.055999999999999994,2,0.109,2,0.11900000000000001
91940,2,0.157,2,0.23399999999999999,2,0.16,2,0.213
91941,2,0.20600000000000002,2,0.20600000000000002,2,0.321,2,0.385
91942,2,0.22699999999999998,2,0.139,2,0.368,3,0.5710000000000001
91943,1,0.003,1,0.002,1,0.006999999999999999,1,0.004
91944,1,0.023,1,0.006,1,0.032,1,0.013000000000000001
91946,1,0.085,2,0.115,1,0.073,2,0.114
92092,1,0.068,1,0.061,1,0.078,2,0.106
92095,1,0.05,1,0.057,2,0.15,2,0.305
92096,2,0.273,1,0.068,3,0.569,2,0.47600000000000003
92097,2,0.312,1,0.068,2,0.156,3,0.604
92098,2,0.34700000000000003,2,0.10099999999999999,2,0.196,2,0.368
92099,1,0.064,1,0.028999999999999998,2,0.11199999999999999,1,0.066
92107,2,0.485,3,0.6559999999999999,3,0.606,3,0.675
92339,2,0.331,2,0.364,2,0.26,2,0.28600000000000003
92640,2,0.11900000000000001,1,0.049,2,0.111,2,0.11800000000000001
92641,1,0.047,1,0.044000000000000004,1,0.065,1,0.039
92642,1,0.064,1,0.053,1,0.052000000000000005,1,0.055999999999999994
92644,2,0.11699999999999999,1,0.087,1,0.094,2,0.158
92645,4,0.9329999999999999,3,0.88,3,0.7090000000000001,4,0.9390000000000001
92649,2,0.193,1,0.081,2,0.14300000000000002,2,0.324
92650,1,0.054000000000000006,1,0.043,2,0.11900000000000001,2,0.195
92651,1,0.05,1,0.013000000000000001,1,0.038,1,0.066
92652,1,0.085,2,0.135,2,0.155,2,0.149
92653,2,0.12,2,0.158,2,0.213,2,0.231
92798,1,0.084,1,0.066,2,0.11599999999999999,1,0.08800000000000001
92803,3,0.589,3,0.594,2,0.37,3,0.542
92804,1,0.066,2,0.124,2,0.113,2,0.113
92805,3,0.6779999999999999,1,0.057999999999999996,2,0.40700000000000003,4,0.973
92806,2,0.10300000000000001,1,0.01,1,0.061,2,0.297
93045,2,0.136,2,0.11800000000000001,2,0.141,1,0.071
93341,1,0.076,2,0.11900000000000001,1,0.09300000000000001,1,0.085
93352,2,0.166,2,0.114,2,0.138,2,0.125
93353,3,0.513,2,0.462,3,0.565,3,0.528
93355,3,0.634,2,0.465,3,0.693,3,0.736
93356,2,0.36200000000000004,2,0.33799999999999997,2,0.375,2,0.47100000000000003
93357,2,0.23399999999999999,1,0.065,2,0.17800000000000002,2,0.159
93358,1,0.036000000000000004,1,0.028999999999999998,1,0.03,1,0.036000000000000004
93359,4,0.941,2,0.27899999999999997,4,1.0,4,1.0
93360,4,1.0,4,0.995,4,1.0,4,1.0
93361,2,0.158,2,0.10099999999999999,2,0.243,2,0.23600000000000002
93362,2,0.12300000000000001,1,0.048,1,0.083,1,0.077
93364,2,0.188,1,0.051,2,0.188,2,0.11599999999999999
93365,1,0.022000000000000002,1,0.05,1,0.057,1,0.057999999999999996
93366,1,0.009000000000000001,1,0.006,1,0.008,1,0.006
93367,1,0.091,1,0.073,1,0.048,2,0.157
93368,1,0.091,1,0.054000000000000006,2,0.151,2,0.128
93487,1,0.027000000000000003,1,0.021,1,0.011000000000000001,1,0.016
93507,2,0.24600000000000002,2,0.179,2,0.141,2,0.184
93513,2,0.276,1,0.057999999999999996,2,0.147,3,0.6970000000000001
93514,3,0.564,1,0.051,2,0.387,3,0.863
94051,1,0.099,2,0.132,1,0.076,1,0.096
94058,1,0.09699999999999999,1,0.08900000000000001,1,0.083,1,0.076
94061,2,0.20600000000000002,2,0.235,2,0.251,2,0.146
94062,2,0.204,2,0.135,2,0.154,2,0.133
94063,2,0.433,2,0.35100000000000003,3,0.595,3,0.53
94065,2,0.12300000000000001,1,0.09,2,0.12300000000000001,1,0.09
94066,2,0.141,2,0.19399999999999998,2,0.217,2,0.222
94067,2,0.48100000000000004,2,0.337,3,0.622,3,0.75
94069,2,0.188,2,0.243,2,0.22699999999999998,2,0.257
94072,2,0.133,1,0.057,1,0.07,2,0.131
94074,3,0.503,2,0.201,2,0.345,3,0.6
94075,3,0.512,2,0.215,2,0.496,2,0.444
94077,2,0.174,2,0.106,2,0.162,2,0.11699999999999999
94214,2,0.16,2,0.298,2,0.21100000000000002,2,0.10400000000000001
94493,1,0.033,1,0.069,1,0.045,1,0.032
94739,2,0.364,2,0.27899999999999997,2,0.34,2,0.382
94766,1,0.083,1,0.059000000000000004,1,0.05,1,0.08800000000000001
94767,2,0.174,1,0.09,1,0.095,2,0.134
94769,2,0.41600000000000004,2,0.24,3,0.506,2,0.433
94772,1,0.068,1,0.045,1,0.09300000000000001,1,0.073
94773,2,0.324,2,0.226,2,0.47,3,0.5770000000000001
94774,3,0.67,2,0.37799999999999995,4,0.978,4,0.907
94775,2,0.44799999999999995,3,0.805,3,0.713,3,0.696
94778,2,0.396,2,0.265,2,0.41200000000000003,2,0.45399999999999996
94782,2,0.183,1,0.055999999999999994,2,0.18600000000000003,2,0.111
94786,2,0.183,1,0.043,2,0.11699999999999999,2,0.13
95476,2,0.139,1,0.042,1,0.1,1,0.081
95478,3,0.7909999999999999,3,0.877,3,0.797,4,0.924
95479,1,0.087,1,0.06,2,0.106,2,0.11199999999999999
95480,1,0.1,1,0.054000000000000006,1,0.096,1,0.07400000000000001
95481,1,0.096,1,0.066,2,0.10400000000000001,1,0.083
95482,3,0.642,3,0.764,3,0.7290000000000001,3,0.8490000000000001
95483,4,0.998,4,0.9990000000000001,4,1.0,4,0.983
95485,3,0.802,4,1.0,4,1.0,3,0.85
95486,3,0.809,3,0.895,3,0.7659999999999999,3,0.6859999999999999
95488,2,0.17800000000000002,2,0.23399999999999999,2,0.312,2,0.281
95489,2,0.34600000000000003,2,0.214,2,0.37799999999999995,2,0.369
95491,2,0.153,2,0.239,2,0.172,2,0.28600000000000003
95631,1,0.051,1,0.06,1,0.067,1,0.057999999999999996
95875,1,0.07400000000000001,2,0.111,1,0.096,1,0.091
96175,1,0.059000000000000004,1,0.077,1,0.094,1,0.057
96181,1,0.06,1,0.09300000000000001,1,0.064,1,0.068
96185,1,0.07400000000000001,1,0.057999999999999996,1,0.083,1,0.077
96186,2,0.304,1,0.055,1,0.062,2,0.113
96187,2,0.125,1,0.094,1,0.099,1,0.077
96189,2,0.107,1,0.096,1,0.1,2,0.128
96190,1,0.07,1,0.065,1,0.07400000000000001,1,0.064
96191,1,0.059000000000000004,1,0.053,1,0.066,1,0.064
96197,2,0.151,1,0.09699999999999999,2,0.165,2,0.146
96202,2,0.27399999999999997,2,0.239,2,0.35600000000000004,2,0.374
96203,2,0.16699999999999998,2,0.231,2,0.182,2,0.243
96339,2,0.401,3,0.524,2,0.335,3,0.625
96883,1,0.034,1,0.028999999999999998,1,0.034,1,0.021
96891,2,0.126,1,0.048,1,0.067,1,0.092
96892,2,0.134,1,0.079,1,0.073,1,0.073
96901,2,0.256,2,0.217,2,0.27,2,0.365
96903,2,0.18,1,0.062,1,0.084,1,0.095
96904,2,0.251,1,0.075,2,0.16399999999999998,2,0.298
96905,2,0.47600000000000003,2,0.217,2,0.22899999999999998,2,0.495
96912,1,0.018000000000000002,1,0.040999999999999995,1,0.025,1,0.021
97049,1,0.027999999999999997,1,0.026000000000000002,1,0.028999999999999998,1,0.024
97050,1,0.028999999999999998,1,0.027000000000000003,1,0.019,1,0.025
97605,1,0.08,1,0.04,1,0.062,1,0.036000000000000004
97611,2,0.172,1,0.091,2,0.161,2,0.198
97612,1,0.036000000000000004,1,0.032,1,0.021,1,0.022000000000000002
97613,1,0.045,1,0.024,1,0.051,1,0.028999999999999998
97614,2,0.16699999999999998,1,0.07400000000000001,2,0.166,2,0.171
97615,2,0.133,1,0.057,1,0.078,1,0.07
97770,1,0.040999999999999995,1,0.048,1,0.039,1,0.034
97794,2,0.251,1,0.063,2,0.195,2,0.318
98320,2,0.10300000000000001,2,0.222,2,0.107,1,0.085
98323,1,0.037000000000000005,1,0.055,1,0.034,1,0.038
98468,1,0.03,1,0.019,1,0.052000000000000005,1,0.037000000000000005
98475,1,0.037000000000000005,1,0.027999999999999997,1,0.026000000000000002,1,0.027999999999999997
98702,1,0.039,1,0.049,1,0.055,1,0.048
99020,1,0.076,1,0.036000000000000004,1,0.068,1,0.049
99023,1,0.09,1,0.071,1,0.06,1,0.07200000000000001
99033,1,0.034,1,0.034,1,0.04,1,0.034
99211,1,0.048,1,0.031,1,0.084,1,0.037000000000000005
99212,2,0.195,1,0.059000000000000004,2,0.204,2,0.11
99684,1,0.059000000000000004,1,0.061,1,0.057999999999999996,1,0.064
99726,2,0.12,1,0.053,1,0.081,1,0.062
99729,1,0.07200000000000001,1,0.061,1,0.065,1,0.085
99887,4,0.9279999999999999,2,0.115,3,0.622,2,0.353
100398,1,0.043,1,0.052000000000000005,1,0.061,1,0.043
100406,1,0.064,1,0.099,1,0.076,1,0.063
100431,1,0.063,1,0.057999999999999996,1,0.075,1,0.061
100584,1,0.013999999999999999,1,0.015,1,0.023,1,0.013999999999999999
100594,1,0.016,1,0.013000000000000001,1,0.021,1,0.015
100595,1,0.008,1,0.008,1,0.01,1,0.015
101108,2,0.247,2,0.11800000000000001,2,0.22899999999999998,2,0.11900000000000001
101812,1,0.085,1,0.081,1,0.086,1,0.07
101850,1,0.021,1,0.01,1,0.006999999999999999,1,0.02
101861,1,0.055999999999999994,1,0.05,1,0.043,1,0.040999999999999995
102240,1,0.064,1,0.025,1,0.045,1,0.037000000000000005
102513,1,0.065,1,0.048,1,0.065,1,0.049
102520,1,0.057999999999999996,1,0.052000000000000005,1,0.045,1,0.048
102547,1,0.095,1,0.068,1,0.048,1,0.039
102559,1,0.059000000000000004,1,0.051,1,0.05,1,0.04
102560,2,0.147,2,0.175,2,0.14800000000000002,2,0.121
102561,2,0.145,2,0.133,2,0.11199999999999999,2,0.13699999999999998
102724,1,0.040999999999999995,1,0.016,1,0.031,1,0.024
103252,1,0.059000000000000004,1,0.055,1,0.043,1,0.038
103268,1,0.055999999999999994,1,0.052000000000000005,1,0.027000000000000003,1,0.04
103269,1,0.024,1,0.042,1,0.053,1,0.085
103434,1,0.052000000000000005,2,0.12,1,0.054000000000000006,1,0.045
103435,2,0.193,2,0.159,2,0.151,2,0.14800000000000002
104129,1,0.046,1,0.012,1,0.019,1,0.028999999999999998
104151,1,0.035,1,0.02,1,0.021,1,0.019
104699,2,0.255,2,0.369,2,0.32799999999999996,2,0.209
104702,2,0.134,1,0.057,2,0.11599999999999999,2,0.10800000000000001
104807,1,0.037000000000000005,1,0.032,1,0.021,1,0.02
104862,1,0.038,1,0.03,1,0.031,1,0.034
105337,2,0.166,2,0.20199999999999999,2,0.27699999999999997,2,0.217
105545,1,0.039,1,0.033,1,0.022000000000000002,1,0.034
105556,2,0.136,1,0.1,2,0.255,1,0.1
106053,2,0.182,2,0.13,2,0.142,2,0.11
106262,3,0.754,3,0.5820000000000001,3,0.507,3,0.589
106264,1,0.046,1,0.019,2,0.11,1,0.073
106752,2,0.16399999999999998,1,0.087,2,0.281,2,0.193
107534,3,0.732,2,0.19899999999999998,3,0.569,3,0.564
107535,2,0.133,1,0.047,2,0.14400000000000002,2,0.129
107536,1,0.07200000000000001,1,0.055,1,0.053,1,0.07
107639,2,0.10300000000000001,2,0.127,1,0.09699999999999999,2,0.11900000000000001
107644,1,0.081,2,0.212,1,0.095,1,0.067
107668,1,0.04,1,0.061,1,0.078,1,0.068
107669,1,0.034,1,0.043,1,0.032,1,0.036000000000000004
107670,2,0.113,2,0.265,2,0.147,2,0.14300000000000002
108166,1,0.003,1,0.003,1,0.0,1,0.003
108167,1,0.011000000000000001,1,0.027000000000000003,1,0.033,1,0.031
108170,2,0.305,2,0.214,2,0.366,2,0.22899999999999998
108243,2,0.491,2,0.12300000000000001,3,0.503,2,0.207
108348,1,0.037000000000000005,1,0.046,1,0.043,1,0.04
108354,2,0.24600000000000002,2,0.17600000000000002,2,0.226,2,0.17600000000000002
108582,1,0.055999999999999994,1,0.039,1,0.043,1,0.047
108874,1,0.053,1,0.044000000000000004,1,0.031,1,0.03
108875,2,0.114,1,0.06,1,0.07,2,0.121
108917,1,0.084,2,0.13699999999999998,1,0.094,1,0.071
109083,1,0.078,1,0.08,1,0.078,1,0.076
109108,1,0.042,1,0.017,1,0.018000000000000002,1,0.022000000000000002
109662,3,0.6859999999999999,2,0.221,3,0.5820000000000001,3,0.603
110370,2,0.134,1,0.084,2,0.127,2,0.18600000000000003
110495,2,0.293,2,0.33,2,0.252,2,0.242
110498,2,0.10400000000000001,2,0.111,1,0.09699999999999999,2,0.10400000000000001
110523,1,0.005,1,0.005,1,0.006,1,0.018000000000000002
110524,1,0.008,1,0.025,1,0.006,1,0.01
111056,1,0.083,1,0.08900000000000001,2,0.115,1,0.084
111400,4,1.0,1,0.066,4,1.0,3,0.852
111725,1,0.086,1,0.061,1,0.07,1,0.049
111787,3,0.53,2,0.315,4,0.986,3,0.775
111789,2,0.113,1,0.026000000000000002,1,0.039,1,0.031
111893,1,0.091,1,0.076,1,0.075,1,0.063
112411,1,0.04,1,0.047,1,0.032,1,0.03
112487,1,0.09300000000000001,1,0.081,1,0.077,1,0.081
112492,2,0.159,2,0.19699999999999998,2,0.14800000000000002,2,0.24100000000000002
112595,3,0.565,2,0.251,2,0.27899999999999997,3,0.56
112634,2,0.142,2,0.16699999999999998,2,0.358,2,0.342
112638,1,0.027000000000000003,1,0.013999999999999999,1,0.026000000000000002,1,0.028999999999999998
112863,1,0.043,1,0.033,1,0.036000000000000004,1,0.042
113149,1,0.038,1,0.042,1,0.065,1,0.055999999999999994
113303,1,0.057,1,0.024,1,0.040999999999999995,1,0.038
113343,1,0.03,1,0.04,1,0.038,1,0.03
113505,1,0.04,1,0.017,1,0.051,1,0.067
113507,1,0.040999999999999995,1,0.008,1,0.012,1,0.013999999999999999
113509,1,0.079,1,0.033,1,0.076,2,0.48
113510,1,0.08,1,0.021,1,0.064,2,0.133
113826,1,0.05,1,0.049,1,0.051,1,0.037000000000000005
113835,1,0.061,1,0.045,1,0.07400000000000001,1,0.053
113912,2,0.457,2,0.183,2,0.23399999999999999,2,0.284
113913,2,0.33799999999999997,2,0.221,2,0.264,2,0.251
113914,2,0.113,1,0.04,1,0.094,2,0.133
113915,1,0.021,1,0.033,1,0.015,1,0.013999999999999999
114206,2,0.16899999999999998,1,0.011000000000000001,1,0.096,2,0.142
114207,2,0.23600000000000002,1,0.085,2,0.353,2,0.49
114208,1,0.017,1,0.02,1,0.013999999999999999,1,0.026000000000000002
114209,1,0.059000000000000004,1,0.027000000000000003,2,0.172,2,0.212
114210,1,0.049,1,0.047,2,0.127,2,0.39299999999999996
114211,1,0.021,1,0.019,1,0.071,2,0.13699999999999998
114212,1,0.027999999999999997,1,0.013000000000000001,1,0.055,1,0.091
114213,2,0.12,1,0.016,1,0.057999999999999996,2,0.11599999999999999
114214,2,0.162,1,0.07400000000000001,2,0.185,2,0.325
114215,2,0.27699999999999997,1,0.01,1,0.098,2,0.341
114622,2,0.172,2,0.19699999999999998,2,0.13699999999999998,2,0.332
114623,1,0.057999999999999996,1,0.057999999999999996,1,0.096,1,0.07400000000000001
114723,1,0.051,1,0.057999999999999996,1,0.046,1,0.04
114909,4,1.0,4,0.998,4,1.0,4,1.0
114910,3,0.56,1,0.063,3,0.537,3,0.846
114911,1,0.043,1,0.035,2,0.12,2,0.382
114912,4,0.9990000000000001,1,0.057,3,0.861,4,1.0
114913,2,0.13699999999999998,1,0.008,1,0.05,2,0.126
114914,1,0.086,1,0.005,1,0.023,1,0.059000000000000004
114915,2,0.142,1,0.006,1,0.015,1,0.048
114916,1,0.01,1,0.004,1,0.004,1,0.025
114917,1,0.009000000000000001,1,0.002,1,0.006,1,0.022000000000000002
114918,2,0.172,1,0.004,1,0.032,1,0.019
114919,2,0.142,1,0.049,2,0.163,2,0.247
114920,2,0.278,1,0.013000000000000001,1,0.063,2,0.15
114921,2,0.366,2,0.122,2,0.23399999999999999,3,0.883
115304,2,0.128,2,0.10099999999999999,1,0.073,1,0.087
115322,2,0.41700000000000004,2,0.191,3,0.5539999999999999,2,0.23
115329,2,0.162,2,0.20800000000000002,2,0.128,2,0.10400000000000001
115331,1,0.046,1,0.045,1,0.07,1,0.048
115479,3,0.519,3,0.526,3,0.55,3,0.8270000000000001
115614,3,0.633,1,0.049,3,0.5329999999999999,4,0.993
115615,4,1.0,2,0.221,4,1.0,4,1.0
115616,1,0.043,1,0.008,2,0.11900000000000001,2,0.147
115617,2,0.179,1,0.027999999999999997,2,0.24100000000000002,3,0.509
115618,1,0.078,1,0.035,2,0.307,3,0.6659999999999999
115619,2,0.21600000000000003,1,0.013000000000000001,2,0.10099999999999999,2,0.21600000000000003
115620,1,0.067,1,0.016,1,0.087,3,0.583
115621,1,0.032,1,0.005,1,0.098,1,0.064
115622,2,0.318,1,0.006999999999999999,1,0.057999999999999996,2,0.151
115623,1,0.013000000000000001,1,0.015,1,0.013000000000000001,1,0.046
115624,1,0.006999999999999999,1,0.02,1,0.045,1,0.053
115625,1,0.05,1,0.004,1,0.018000000000000002,1,0.043
115626,1,0.023,1,0.009000000000000001,1,0.012,1,0.006999999999999999
115627,4,0.924,1,0.04,3,0.7929999999999999,4,0.98
115628,2,0.47100000000000003,1,0.05,2,0.45399999999999996,4,0.985
115949,2,0.158,2,0.215,2,0.131,2,0.171
116156,1,0.08900000000000001,1,0.040999999999999995,1,0.028999999999999998,1,0.042
116184,1,0.086,1,0.051,1,0.057999999999999996,1,0.06
116186,3,0.6779999999999999,4,0.988,3,0.581,4,0.956
116187,1,0.013999999999999999,1,0.1,1,0.040999999999999995,1,0.016
116320,4,1.0,2,0.233,4,1.0,4,1.0
116321,4,1.0,2,0.213,4,1.0,4,1.0
116322,3,0.773,1,0.033,3,0.614,2,0.128
116323,1,0.044000000000000004,1,0.004,1,0.08199999999999999,1,0.094
116324,1,0.013000000000000001,1,0.006999999999999999,1,0.066,1,0.019
116325,1,0.012,1,0.006999999999999999,1,0.009000000000000001,1,0.018000000000000002
116326,1,0.004,1,0.021,1,0.004,1,0.011000000000000001
116327,1,0.003,1,0.018000000000000002,1,0.008,1,0.015
116328,1,0.021,1,0.012,1,0.026000000000000002,1,0.024
116329,1,0.012,1,0.016,1,0.008,1,0.01
116330,1,0.016,1,0.005,1,0.013999999999999999,1,0.044000000000000004
116331,1,0.016,1,0.013999999999999999,1,0.013000000000000001,1,0.031
116332,1,0.024,1,0.017,1,0.066,1,0.07400000000000001
116333,2,0.11900000000000001,1,0.018000000000000002,1,0.034,1,0.038
116335,4,0.963,2,0.106,4,1.0,4,1.0
116336,4,0.976,2,0.107,4,0.9990000000000001,4,1.0
116717,1,0.078,1,0.077,1,0.081,1,0.07
116746,2,0.444,2,0.207,3,0.546,3,0.591
116864,1,0.045,1,0.024,1,0.028999999999999998,1,0.024
116888,2,0.127,2,0.161,2,0.21600000000000003,2,0.106
116895,1,0.068,1,0.084,2,0.156,2,0.10099999999999999
117028,3,0.769,1,0.040999999999999995,3,0.879,3,0.6759999999999999
117029,2,0.121,1,0.015,2,0.16899999999999998,2,0.297
117030,1,0.001,1,0.017,1,0.002,1,0.002
117031,1,0.004,1,0.004,1,0.005,1,0.017
117032,1,0.005,1,0.01,1,0.011000000000000001,1,0.026000000000000002
117033,1,0.006999999999999999,1,0.01,1,0.022000000000000002,1,0.027999999999999997
117430,2,0.105,1,0.055,2,0.11,1,0.087
117454,1,0.05,1,0.062,2,0.106,1,0.098
117549,1,0.05,1,0.064,1,0.063,1,0.05
117551,1,0.08800000000000001,1,0.092,1,0.083,1,0.078
117569,1,0.008,1,0.006,1,0.009000000000000001,1,0.012
117735,3,0.6779999999999999,2,0.102,4,0.9520000000000001,4,0.915
117736,2,0.129,1,0.026000000000000002,2,0.184,2,0.405
117764,3,0.514,1,0.031,1,0.055999999999999994,2,0.17
117790,2,0.14400000000000002,1,0.025,1,0.08900000000000001,2,0.113
118071,2,0.23,1,0.067,2,0.172,2,0.156
118134,2,0.10400000000000001,1,0.05,1,0.085,1,0.083
118147,2,0.242,2,0.111,2,0.132,2,0.12
118158,2,0.13,2,0.114,2,0.11,2,0.105
118270,1,0.027999999999999997,1,0.033,1,0.022000000000000002,1,0.027999999999999997
118298,2,0.17,2,0.337,2,0.33899999999999997,2,0.191
118311,1,0.027000000000000003,1,0.019,1,0.021,1,0.02
118441,4,0.992,2,0.486,4,1.0,4,1.0
118442,2,0.139,1,0.01,1,0.09300000000000001,2,0.341
118443,1,0.032,1,0.024,2,0.13,1,0.095
118444,2,0.11900000000000001,1,0.039,1,0.096,3,0.522
118471,1,0.022000000000000002,1,0.015,1,0.07400000000000001,1,0.028999999999999998
118472,3,0.544,1,0.095,4,0.946,4,0.981
118473,4,1.0,1,0.085,3,0.795,4,1.0
118854,4,0.971,4,0.9940000000000001,4,0.909,3,0.778
118855,4,1.0,4,0.993,4,1.0,4,1.0
118964,1,0.064,2,0.11900000000000001,1,0.073,1,0.043
119000,2,0.152,2,0.128,2,0.36700000000000005,2,0.19
119150,2,0.198,1,0.018000000000000002,1,0.096,2,0.294
119151,1,0.008,1,0.018000000000000002,1,0.006,1,0.027999999999999997
119152,1,0.078,1,0.037000000000000005,1,0.049,2,0.111
119180,4,1.0,1,0.065,4,1.0,4,1.0
119181,3,0.774,2,0.10400000000000001,2,0.317,4,1.0
119567,3,0.617,2,0.312,4,0.986,4,0.9259999999999999
119571,3,0.851,2,0.314,3,0.69,4,0.941
119572,4,0.983,2,0.368,4,0.996,4,0.9990000000000001
119679,1,0.017,1,0.032,1,0.026000000000000002,1,0.023
119728,1,0.017,1,0.032,1,0.022000000000000002,1,0.013000000000000001
119854,2,0.165,1,0.091,2,0.408,2,0.391
119857,2,0.113,2,0.114,2,0.162,2,0.42
119858,2,0.11599999999999999,1,0.09,2,0.166,3,0.501
119859,1,0.066,1,0.019,2,0.105,2,0.248
119888,2,0.21,1,0.037000000000000005,2,0.204,3,0.731
119889,3,0.691,1,0.08,2,0.336,4,0.998
119892,4,0.996,2,0.361,4,0.981,4,0.9990000000000001
119893,4,0.9990000000000001,2,0.439,4,1.0,4,0.9990000000000001
120210,1,0.077,1,0.052000000000000005,1,0.044000000000000004,1,0.063
120279,1,0.021,1,0.027000000000000003,1,0.025,1,0.023
120280,2,0.452,2,0.19,2,0.42100000000000004,2,0.268
120422,2,0.153,2,0.113,2,0.27399999999999997,2,0.159
120561,2,0.182,1,0.044000000000000004,2,0.32299999999999995,2,0.207
